u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Jan,3.95833333333
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Feb,4.21428571429
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Mar,4.21052631579
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Apr,4.3
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,May,4.6
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Jun,3.77777777778
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Jul,4.23076923077
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Aug,3.08
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Sep,4.2
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Oct,4.3125
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Nov,4.22727272727
u9wjRhUjySkHPa_hG3kFOg,Arts & Entertainment_Resorts_Casinos_Event Planning & Services_Hotels & Travel_Hotels_,Las Vegas,Dec,4.03846153846
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Jan,4.45454545455
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Feb,4.6
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Mar,3.72727272727
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Apr,4.11111111111
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,May,4.07692307692
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Jun,4.42857142857
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Jul,3.78125
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Aug,3.85
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Sep,3.66666666667
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Oct,3.33333333333
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Nov,3.625
5paMI5Hhciyl09yGpzdoJw,Hotels & Travel_Resorts_Event Planning & Services_Venues & Event Spaces_Hotels_,Las Vegas,Dec,5.0
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Jan,4.1875
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Feb,3.72413793103
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Mar,3.85714285714
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Apr,3.47058823529
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,May,4.04166666667
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Jun,3.875
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Jul,3.48484848485
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Aug,3.5625
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Sep,3.59090909091
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Oct,3.5
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Nov,3.94736842105
34uJtlPnKicSaX1V8_tu1A,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Dec,3.6
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Jan,3.0
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Feb,3.22580645161
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Mar,3.51724137931
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Apr,3.2
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,May,3.02857142857
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Jun,3.41176470588
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Jul,3.6511627907
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Aug,2.96666666667
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Sep,3.27027027027
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Oct,3.74074074074
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Nov,3.60714285714
FV16IeXJp2W6pnghTz2FAw,Vietnamese_Chinese_Restaurants_,Las Vegas,Dec,2.45714285714
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Jan,4.21052631579
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Feb,4.33333333333
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Mar,4.17391304348
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Apr,4.25
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,May,4.38888888889
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Jun,4.53846153846
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Jul,4.31578947368
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Aug,4.42857142857
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Sep,4.17647058824
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Oct,4.52380952381
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Nov,4.57142857143
aRkYtXfmEKYG-eTDf_qUsw,Coffee & Tea_Food_Bars_Nightlife_American (New)_Restaurants_,Phoenix,Dec,4.125
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Jan,3.88
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Feb,4.3
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Mar,4.52941176471
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Apr,4.125
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,May,4.21052631579
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Jun,4.10526315789
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Jul,4.61538461538
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Aug,4.77777777778
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Sep,4.66666666667
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Oct,4.5
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Nov,4.46428571429
LLDGTT7FExklkQvHebEjRg,Seafood_Steakhouses_Restaurants_,Las Vegas,Dec,4.71428571429
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Jan,3.2
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Feb,3.11764705882
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Mar,3.0
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Apr,3.53333333333
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,May,2.85
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Jun,3.09523809524
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Jul,3.12903225806
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Aug,3.06451612903
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Sep,3.33333333333
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Oct,3.14285714286
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Nov,2.94444444444
OUpcKYGbVYgSS1Oo7aQ56Q,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Dec,3.2
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Jan,4.09090909091
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Feb,3.36842105263
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Mar,3.91666666667
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Apr,3.34482758621
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,May,3.65
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Jun,4.21739130435
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Jul,4.0
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Aug,3.52941176471
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Sep,3.78571428571
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Oct,3.95
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Nov,4.08
AeKTQBtPRDHLAFL9bzbUnA,Sushi Bars_Japanese_Restaurants_,Las Vegas,Dec,3.65384615385
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Jan,3.92857142857
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Feb,3.57894736842
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Mar,3.57894736842
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Apr,3.8125
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,May,3.90909090909
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Jun,4.14285714286
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Jul,4.30434782609
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Aug,4.1
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Sep,4.16666666667
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Oct,4.0
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Nov,3.91304347826
jOuERtVf7QePnK9ZcdH5XA,Food_Desserts_American (Traditional)_Restaurants_,Las Vegas,Dec,3.67857142857
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Jan,4.57894736842
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Feb,3.92857142857
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Mar,4.2
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Apr,3.75
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,May,3.88888888889
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Jun,3.38888888889
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Jul,3.0
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Aug,3.9
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Sep,3.83333333333
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Oct,3.18181818182
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Nov,3.16666666667
4UVhuOLaMm2-34SrW8y-ag,Japanese_Restaurants_,Las Vegas,Dec,3.71428571429
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Jan,3.6
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Feb,4.01282051282
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Mar,4.11392405063
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Apr,3.97196261682
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,May,3.74358974359
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Jun,3.77477477477
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Jul,3.80392156863
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Aug,3.94690265487
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Sep,4.08333333333
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Oct,3.96842105263
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Nov,3.92391304348
aGbjLWzcrnEx2ZmMCFm3EA,Burgers_Restaurants_,Las Vegas,Dec,3.73913043478
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Jan,4.64705882353
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Feb,4.61111111111
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Mar,3.94285714286
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Apr,4.2
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,May,4.13043478261
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Jun,4.65517241379
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Jul,4.11764705882
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Aug,4.41379310345
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Sep,4.36363636364
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Oct,4.7037037037
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Nov,4.2380952381
JokKtdXU7zXHcr20Lrk29A,Bars_Food_Breweries_Pubs_Nightlife_American (New)_Restaurants_,Tempe,Dec,4.68421052632
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Jan,4.30434782609
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Feb,3.94117647059
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Mar,4.21428571429
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Apr,4.41666666667
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,May,4.19230769231
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Jun,4.28571428571
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Jul,4.38888888889
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Aug,4.23076923077
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Sep,4.0
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Oct,4.47058823529
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Nov,4.2
EWMwV5V9BxNs_U6nNVMeqw,Bars_Mediterranean_Nightlife_Lounges_American (New)_Restaurants_,Phoenix,Dec,4.57142857143
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Jan,3.95238095238
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Feb,4.10714285714
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Mar,3.6
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Apr,4.0
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,May,3.47619047619
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Jun,3.69565217391
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Jul,3.64
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Aug,3.44444444444
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Sep,4.28571428571
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Oct,3.46153846154
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Nov,4.2
tFU2Js_nbIZOrnKfYJYBBg,Breakfast & Brunch_French_Restaurants_,Las Vegas,Dec,4.0
_v6HIliEOn0l0YaAmBOrxw,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Jan,2.73333333333
_v6HIliEOn0l0YaAmBOrxw,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Feb,2.71428571429
_v6HIliEOn0l0YaAmBOrxw,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Mar,3.3125
_v6HIliEOn0l0YaAmBOrxw,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Apr,3.375
_v6HIliEOn0l0YaAmBOrxw,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,May,2.68421052632
_v6HIliEOn0l0YaAmBOrxw,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Jun,3.3
_v6HIliEOn0l0YaAmBOrxw,Hotels & Travel_Arts & Entertainment_Casinos_Event Planning & Services_Hotels_,Las Vegas,Jul,3.64
